WinRate,ImbVolume,ImbRatio,AdvDetection,PATIMachineLearningInputsV2-P1-BollingerDiff,PATIMachineLearningInputsV2-P1-MovingAvgDiff,PATIMachineLearningInputsV2-P1-VolumeSpeedPerSecond,PATIMachineLearningInputsV2-P1-StdDevBB,PATIMachineLearningInputsV2-P1-TimeOfDay,ReverseStrength-P2-ReverseStrengthLine,ReverseStrength-P3-ReverseStrengthLine
0.9,134,4.94,34,15.03,11.5,2.06,4.09,32345.06,5480.04,5490.01
0.9,53,6.3,10,10.8,3.7,11.03,3.4,123252.03,5517.7,5527
0.9,94,6.53,17,12.8,3.03,5.4,2.07,233255.4,5626.06,5633.8
0.9,77,6.92,13,4.07,9.09,8.5,7.05,73817.5,5686.06,5693.07
0.91,83,1.28,292,3.6,2.9,5.1,2.01,121557.1,5620.02,5624
0.91,27,1.34,80,4.01,3.6,10.03,1.18,131022.03,5623.5,5626.9
0.91,80,1.41,195,3.5,1.29,86.01,0.54,193243.01,5671.9,5674.9
0.91,69,1.43,159,8.4,1.5,2.04,2.9,11626.04,5637.07,5645.05
0.91,27,1.44,61,4.7,3.4,2.04,3,43406.04,5599.7,5607.02
0.91,53,1.44,120,3.15,2.27,3.02,1.37,122224.02,5619.5,5623.8
0.91,36,1.49,74,5.08,1.05,2.2,1.3,63925.2,5632.03,5636.02
0.91,50,1.5,101,3,3.03,2.05,1.2,85307.05,5634.18,5640.02
0.91,43,1.52,83,8.4,1.6,2.7,2.02,11122.7,5712.04,5719.03
0.91,52,1.52,100,2.99,3.02,2.04,1.19,85307.04,5634.17,5640.01
0.91,28,1.53,53,4.6,3.9,7.05,1.8,70322.05,5674.6,5679.59
0.91,62,1.55,112,0.83,1.38,15.01,1.36,191545.01,5617.34,5619.72
0.91,73,1.57,128,3.8,3.6,6.03,0.99,132447.03,5624.24,5627.67
0.91,49,1.6,81,3.9,0.7,4.06,1.6,81419.06,5682.02,5686.8
0.91,70,1.6,117,3.06,0.9,3.08,1.02,75705.08,5632.06,5635.49
0.91,105,1.6,175,4.65,3.1,17.03,1.6,174611.03,5613.87,5618.3
0.91,55,1.61,90,4.5,3.07,2.8,2.06,65053.8,5612.06,5616.07
0.91,56,1.7,80,3.35,2.19,17.01,1.25,185114.01,5670.83,5674.02
0.91,57,1.7,82,7.4,3.75,6.02,1.87,121459.02,5639.7,5644.2
0.91,87,1.72,121,3.86,2.12,20.01,1.35,173647.01,5611.28,5615.05
0.91,30,1.75,40,5.3,0.98,103.02,1.64,153107.02,5707,5711.5
0.91,99,1.76,130,3.8,1.04,3.08,0.9,111659.08,5681.06,5685.02
0.91,39,1.78,50,3.17,3.59,168.02,0.98,141427.02,5663.8,5667.53
0.91,82,1.82,100,3.03,3.06,2.08,1.5,85307.08,5634.3,5640.05
0.91,103,1.82,126,3.6,1.02,3.06,0.7,111659.06,5681.04,5685
0.91,66,1.85,78,4.3,0.17,10.06,1.05,130400.06,5633.5,5637.4
0.91,42,1.89,47,6.9,3.01,2.04,2.5,54119.04,5670.76,5677.4
0.91,56,1.92,61,1.7,3.47,19.04,1.6,175558.04,5616.4,5619.6
0.91,34,1.97,35,1.93,3.15,61.01,1.22,141735.01,5664.37,5667.83
0.91,68,2.01,67,5.57,0.54,43.03,1.25,205836.03,5636.36,5640.87
0.91,48,2.02,47,7.6,3.8,3.01,3.2,54120.01,5671.1,5678.1
0.91,40,2.03,39,6.29,2.26,9.03,1.36,203637.03,5682.59,5687.16
0.91,39,2.22,32,4.5,2.01,38.01,1.49,162200.01,5505.79,5512.53
0.91,100,2.22,82,11.01,5.01,2.1,3.5,53511.1,5598.9,5608.8
0.91,52,2.24,42,3.25,4.01,48.01,1.47,152250.01,5713.06,5716.65
0.91,96,2.25,77,3.02,6.03,6.2,2.06,110733.2,5686.04,5689.05
0.91,29,2.26,23,5.8,3.9,3.03,2.87,925.03,5641.3,5648.9
0.91,25,2.32,19,10,1.4,20.05,2.5,220126.05,5445.57,5458.68
0.91,58,2.38,42,8.04,3.02,2.08,2.39,55434.08,5671,5678.03
0.91,50,2.56,32,2.2,3.09,72.02,1.29,141826.02,5664.53,5667.96
0.91,128,2.56,82,7.9,3.8,6.07,2.01,121459.07,5640.02,5644.7
0.91,53,2.61,33,5.1,2.06,3,2.6,33036,5710.3,5717.1
0.91,126,2.68,75,4.78,2.97,50.02,1.47,174408.02,5613.15,5617.95
0.91,72,2.71,42,9.07,2.06,2.7,2.07,14236.7,5712.05,5718.1
0.91,62,2.88,33,4.4,1.01,2.08,1.6,91144.08,5588.6,5595.01
0.91,31,3.58,12,9.6,6,4.07,2.88,65535.07,5653,5659.9
0.91,98,3.72,36,8.8,3.69,8.06,1.88,121137.06,5639.5,5643.98
0.91,93,3.74,34,4.58,0.2,6.05,1.04,131136.05,5634,5637.7
0.91,78,4,26,1.67,3.5,23.01,1.23,175446.01,5616.28,5619.18
0.91,25,4.12,8,11.94,4.15,3.02,2.01,63731.02,5596.3,5604.69
0.91,120,5.44,27,4.57,1.97,4.01,0.79,203002.01,5496.6,5501.34
0.91,74,6.69,13,4.04,9.06,8.2,7.02,73817.2,5686.03,5693.04
0.92,31,1.27,115,3.1,1.6,3.8,2.07,102027.8,5616.7,5621.04
0.92,30,1.28,109,2.96,0.22,7.01,0.94,202739.01,5630.08,5632.96
0.92,55,1.28,194,3.2,2.5,5.06,1.7,121557.06,5619.8,5623.6
0.92,25,1.34,74,6.9,2.84,4.03,1.18,80712.03,5632.99,5639
0.92,30,1.34,87,6.08,1.7,3.4,2.02,61400.4,5590.04,5595.03
0.92,25,1.36,70,4.9,1.06,2.06,1.4,92202.06,5589,5594.39
0.92,25,1.37,68,9.1,5.8,2.8,4.08,45848.8,5648.09,5655.5
0.92,115,1.37,310,6.67,2.53,22.01,1.49,174023.01,5611.79,5616.6
0.92,49,1.39,125,7.1,1.6,2.08,3.9,22852.08,5588.3,5593.07
0.92,36,1.4,89,4.7,1.5,5.01,1.6,112718.01,5617.2,5621.4
0.92,26,1.42,62,9.08,5.6,2.6,4.06,45848.6,5648.07,5655.3
0.92,35,1.44,80,5.76,3.27,12.03,2.01,132050.03,5510.6,5516.2
0.92,44,1.46,95,7.6,3.77,6.04,1.89,121459.04,5639.9,5644.4
0.92,56,1.51,110,3.49,1.05,10.01,0.9,183012.01,5623.66,5626.67
0.92,60,1.53,114,7.07,1.3,2.05,3.6,22852.05,5588.09,5593.04
0.92,70,1.53,131,3.02,3.05,2.07,1.4,85307.07,5634.2,5640.04
0.92,31,1.57,54,7.08,5.3,6.7,2.05,82106.7,5679.7,5685.1
0.92,58,1.58,100,6.04,1.3,3.09,1.8,61400.09,5590,5594.9
0.92,33,1.6,55,8.39,1.09,5.02,1.89,84748.02,5638.4,5644
0.92,38,1.62,61,5.79,1.05,3.02,1.28,61400.02,5589.3,5594.83
0.92,127,1.66,191,4.38,1.8,4.07,2.9,150135.07,5588,5591.9
0.92,134,1.69,194,3.04,3.07,2.09,1.6,85307.09,5634.4,5640.06
0.92,58,1.71,82,4.19,3.03,4.06,1.8,124706.06,5621.27,5625.2
0.92,33,1.75,44,8,2.89,2.04,2.35,55434.04,5670.96,5677.9
0.92,59,1.78,76,4.02,0.28,5.06,1.8,80916.06,5682.01,5686.49
0.92,62,1.78,80,6.07,1.1,3.4,1.08,61049.4,5632,5636.08
0.92,79,1.79,100,6.07,1.6,3.3,2.01,61400.3,5590.03,5595.02
0.92,34,1.81,42,7,1.05,1.8,3.08,22851.8,5588.02,5592.7
0.92,112,1.81,138,7.2,1.7,2.09,4,22852.09,5588.4,5593.08
0.92,35,1.83,42,7.06,1.2,2.04,3.5,22852.04,5588.08,5593.03
0.92,59,1.92,64,3.59,0.17,4.02,1.19,81946.02,5681.63,5686.4
0.92,47,1.94,50,5.45,0.69,2.01,1.01,63023.01,5631.23,5635.52
0.92,59,1.95,62,3.45,1.56,37.03,0.85,193724.03,5673,5675.76
0.92,162,1.97,167,5.8,3.4,12.07,2.05,132050.07,5511,5516.6
0.92,70,2.08,65,3.13,2.2,24.02,1.26,185517.02,5671.44,5674.33
0.92,65,2.12,58,5.05,2.03,5.09,2.04,112718.09,5618,5622.02
0.92,124,2.15,108,2.99,0.3,5.04,0.99,202226.04,5629.88,5632.99
0.92,35,2.21,29,4.2,5.6,3.03,3.9,25039.03,5648,5654.1
0.92,110,2.31,84,8.5,3.66,8.03,1.85,121137.03,5639.2,5643.95
0.92,41,2.32,31,3.1,1.3,75.02,1.7,153204.02,5706.56,5710.88
0.92,40,2.38,29,4.4,5.8,3.05,4.01,25039.05,5648.02,5654.3
0.92,70,2.43,49,3.88,0.28,3.05,1.26,80538.05,5681.7,5686.02
0.92,104,2.44,72,6.04,1.07,3.1,1.05,61049.1,5631.7,5636.05
0.92,114,2.58,72,6.06,1.09,3.3,1.07,61049.3,5631.9,5636.07
0.92,41,2.64,25,7.74,3.4,59.03,1.7,135926.03,5652.2,5658.55
0.92,59,2.84,32,4,0.8,4.03,0.95,72752.03,5631.6,5635.39
0.92,221,2.94,114,3.08,0.07,4.07,1.6,205500.07,5666.1,5670.4
0.92,26,3,13,4.27,1.98,39.02,0.98,171304.02,5517.96,5523.97
0.92,158,3.08,76,2.66,3.3,21.03,1.01,160108.03,5608.02,5611.6
0.92,51,3.32,22,7.35,5.35,3.02,1.58,84635.02,5680.65,5686.07
0.92,29,3.42,12,2.75,4.08,70.01,1.6,153305.01,5578.07,5582.33
0.92,37,3.47,15,6.02,6.01,10.08,4.02,105725.08,5521.03,5527.9
0.92,35,3.69,13,3.68,2.76,65.01,1.62,140747.01,5543.5,5547.53
0.92,157,3.91,54,6,6.08,3.5,2.01,92556.5,5683.04,5688.06
0.92,27,4,9,9.5,5.2,6.08,3.01,64800.08,5651.4,5658.79
0.92,36,4.6,10,6.19,4.59,2.06,2.06,112651.06,5506.69,5515.8
0.93,38,1.25,153,4.03,1.01,3.4,1.6,93417.4,5616.01,5620.03
0.93,37,1.26,143,2.27,2.29,15.02,0.98,180159.02,5667.99,5671
0.93,85,1.29,294,3.18,2.16,9.04,1.47,121123.04,5619.3,5623.19
0.93,41,1.31,134,6.68,2.54,22.02,1.5,174023.02,5611.8,5616.7
0.93,34,1.34,101,7.05,1.1,2.03,3.4,22852.03,5588.07,5593.02
0.93,47,1.35,136,4.05,1.03,3.6,1.8,93417.6,5616.03,5620.05
0.93,29,1.36,80,5.98,1.7,4.02,1.64,113810.02,5617.38,5622
0.93,29,1.37,79,7.8,5.5,3.09,2.03,84031.09,5681,5686.05
0.93,36,1.37,97,6.02,0.6,1.05,2.69,20847.05,5587.17,5591.58
0.93,25,1.4,62,7.05,3.05,5.5,2.02,81101.5,5634.02,5640.02
0.93,39,1.4,98,6.07,1.08,2.3,1.1,62205.3,5632.01,5636.06
0.93,32,1.42,76,7.38,5.26,3.03,1.7,84031.03,5680.4,5685.9
0.93,76,1.46,167,3.18,2.3,3.05,1.4,122224.05,5619.8,5624.01
0.93,35,1.47,75,6.01,4,4.02,1.88,121956.02,5640.05,5644.23
0.93,41,1.49,84,6.02,1.03,2.07,1.05,62205.07,5631.6,5636.01
0.93,49,1.53,92,8.02,5.9,3.4,2.07,84031.4,5681.04,5686.09
0.93,30,1.6,50,1.24,1.39,23.02,1.24,191333.02,5617.28,5619.78
0.93,46,1.61,75,6.08,4.07,4.09,2.04,121956.09,5640.3,5644.3
0.93,47,1.64,74,6.07,4.06,4.08,2.03,121956.08,5640.2,5644.29
0.93,72,1.66,109,5.05,4.02,2.3,3.08,43406.3,5600.05,5607.1
0.93,48,1.67,72,4.64,3.09,17.02,1.5,174611.02,5613.86,5618.2
0.93,50,1.69,72,2.38,1.2,8.04,1.8,111155.04,5616.67,5621
0.93,27,1.71,38,4.66,4.16,2.02,4.17,12223.02,5630.8,5637
0.93,61,1.72,85,6.01,1.02,2.06,1.04,62205.06,5631.5,5636
0.93,44,1.77,57,4.07,3.04,1.5,2.1,43405.5,5599.07,5606.3
0.93,95,1.77,124,5.75,3.26,12.02,2,132050.02,5510.5,5516.19
0.93,96,1.77,124,5.79,3.3,12.06,2.04,132050.06,5510.9,5516.5
0.93,45,1.88,51,4.4,1.1,5.05,1.03,81444.05,5632.9,5636.03
0.93,42,1.93,45,4.3,1.39,4.07,2.02,112223.07,5616.79,5621.5
0.93,30,1.94,32,6,4.07,2.8,3.09,230.8,5641.2,5649.07
0.93,37,1.95,39,4.4,1.4,4.08,2.03,112223.08,5616.8,5621.6
0.93,35,1.97,36,8.02,4.09,1.09,3,45847.09,5647.01,5654.06
0.93,42,1.98,43,8.6,5.03,2.03,3.4,45848.03,5647.5,5655
0.93,109,2.07,102,5.78,3.29,12.05,2.03,132050.05,5510.8,5516.4
0.93,165,2.15,143,4.8,3.4,48.03,2.3,131752.03,5510.09,5515.47
0.93,99,2.19,83,11.03,5.03,2.3,3.7,53511.3,5599.01,5609
0.93,36,2.2,30,6.8,3.79,138.04,1.96,140028.04,5653.15,5660.39
0.93,51,2.34,38,4.67,4.17,2.03,4.18,12223.03,5630.9,5637.01
0.93,70,2.35,52,4.5,1.02,2.09,1.7,91144.09,5588.7,5595.02
0.93,99,2.48,67,2.98,0.2,5.03,0.98,202226.03,5629.87,5632.98
0.93,27,2.5,18,4.04,3.03,1.1,2.06,52210.1,5599.06,5606.05
0.93,45,2.55,29,4.7,6.01,3.08,4.04,25039.08,5648.05,5654.6
0.93,68,2.58,43,6.39,2.84,5.02,1.18,81101.02,5633.36,5639.27
0.93,57,2.63,35,6.09,3.1,3.6,3,3047.6,5614.05,5619.1
0.93,68,2.74,39,5.3,2.2,5.06,1.9,203350.06,5682.9,5687.01
0.93,83,2.8,46,7.01,2.8,9.3,1.9,203637.3,5683.04,5687.7
0.93,55,3.5,22,2.9,3.6,86.02,1.08,141530.02,5664,5668.2
0.93,93,3.51,37,4.01,1.1,17.06,1,182817.06,5624,5627
0.93,158,4.04,52,4.7,1.57,2.06,2.02,33035.06,5709.9,5716.7
0.93,91,5.55,20,13.02,3.07,5.8,2.2,233255.8,5626.1,5634.02
0.94,26,1.25,105,7.4,3.6,2.9,3.09,54119.9,5671.08,5678.08
0.94,26,1.27,96,7.03,1.08,2.01,3.2,22852.01,5588.05,5593
0.94,74,1.27,271,4.68,3.5,57.04,1.3,175154.04,5615.7,5619.03
0.94,52,1.3,174,7.8,3.79,6.06,2,121459.06,5640.01,5644.6
0.94,93,1.35,268,3.17,2.15,9.03,1.46,121123.03,5619.2,5623.18
0.94,28,1.36,77,3.8,2.7,1.04,2,52210.04,5599,5605.9
0.94,65,1.37,174,4.04,3.9,10.06,1.3,131022.06,5623.8,5627.02
0.94,30,1.38,79,7.02,3.04,2.07,2.8,54119.07,5670.79,5677.7
0.94,34,1.39,87,4.05,4,10.07,1.4,131022.07,5623.9,5627.03
0.94,35,1.4,88,5.2,2.19,5.05,1.8,203350.05,5682.8,5687
0.94,32,1.41,79,7.06,3.08,2.2,3.02,54119.2,5671.01,5678.01
0.94,53,1.41,130,3.8,0.69,3.08,1.19,93417.08,5615.6,5619.8
0.94,62,1.41,150,4.02,3.7,10.04,1.19,131022.04,5623.6,5627
0.94,40,1.43,94,7.07,3.09,2.3,3.03,54119.3,5671.02,5678.02
0.94,40,1.47,85,4,2.59,14.05,0.76,113721.05,5636.05,5641.01
0.94,47,1.55,85,9.04,5.2,2.2,4.02,45848.2,5648.03,5655.08
0.94,91,1.55,165,3.16,2.14,9.02,1.45,121123.02,5619.19,5623.17
0.94,56,1.57,99,9.06,5.4,2.4,4.04,45848.4,5648.05,5655.1
0.94,31,1.6,52,5.9,2.8,2.03,1.29,75353.03,5632.8,5638.94
0.94,124,1.61,203,4.07,1.93,51.02,0.89,194140.02,5673.86,5676.97
0.94,31,1.62,50,4.66,3.39,57.02,1.19,175154.02,5615.59,5619.01
0.94,48,1.62,78,2.09,2.33,29.01,0.86,180336.01,5667.8,5671.19
0.94,52,1.65,80,1.82,2.32,17.01,0.85,180441.01,5668.01,5671.36
0.94,29,1.72,40,8.6,1.3,5.05,2.01,84748.05,5638.7,5644.03
0.94,47,1.72,65,2.73,1.8,31.01,0.83,194009.01,5673.07,5676.39
0.94,42,1.75,56,4,1.79,1.05,0.76,230114.05,5625.77,5630.05
0.94,61,1.77,79,3.48,2.49,7.04,1.27,123128.04,5620.4,5624.2
0.94,54,1.82,66,6.28,1.4,3.05,1.2,62203.05,5590.03,5594.98
0.94,26,1.84,31,2.79,1.56,41.05,1.07,140639.05,5689.76,5694.05
0.94,44,1.85,52,6,2.9,2.04,1.3,75353.04,5632.9,5638.95
0.94,68,1.88,77,2.26,2.28,15.01,0.97,180159.01,5667.98,5670.99
0.94,199,1.89,224,7.04,1.8,6.08,1.9,205400.08,5594.6,5600.03
0.94,43,1.91,47,7.05,3.07,2.1,3.01,54119.1,5671,5678
0.94,55,1.93,59,8.3,1.5,2.6,2.01,11122.6,5712.03,5719.02
0.94,49,1.94,52,8.1,4.8,1.8,3.08,45847.8,5647.09,5654.5
0.94,53,2,53,7.01,5.7,3.3,2.01,82728.3,5680.05,5685.4
0.94,41,2.02,40,8.05,4.3,1.3,3.03,45847.3,5647.04,5654.09
0.94,37,2.06,35,6.52,0.15,6.01,1.2,203735.01,5635.19,5639.63
0.94,31,2.11,28,7.01,3.03,2.06,2.7,54119.06,5670.78,5677.6
0.94,51,2.28,40,8.08,4.6,1.6,3.06,45847.6,5647.07,5654.3
0.94,203,2.33,153,3.07,0.6,7.3,1.05,202739.3,5631,5633.07
0.94,68,2.48,46,5.01,0.9,6.3,1.2,131136.3,5634.07,5638.04
0.94,165,2.54,107,4.27,1.36,4.04,1.9,112223.04,5616.76,5621.38
0.94,223,2.68,133,3.06,0.5,7.2,1.04,202739.2,5630.9,5633.06
0.94,61,2.91,32,6.8,1.8,3.07,1.7,63400.07,5591.01,5595.9
0.94,26,3,13,12,0.85,3.03,3.38,43805.03,5477.77,5487
0.94,59,3.03,29,5.74,3.25,12.01,1.99,132050.01,5510.4,5516.18
0.94,63,3.1,30,7,3.02,2.05,2.6,54119.05,5670.77,5677.5
0.94,64,3.13,30,2.78,2.46,4.02,0.74,113555.02,5636.04,5640.45
0.94,257,3.6,99,3.05,0.4,7.1,1.03,202739.1,5630.8,5633.05
0.94,48,3.82,17,12.5,3,5.1,2.04,233255.1,5626.03,5633.5
0.94,120,4.16,38,4.26,1.35,4.03,1.8,112223.03,5616.75,5621.37
0.95,73,1.26,278,3.09,0.8,7.5,1.07,202739.5,5631.02,5633.09
0.95,29,1.28,104,5.9,1.05,2.1,1.1,63023.1,5631.5,5635.7
0.95,40,1.3,135,6.01,1.07,2.3,1.3,63023.3,5631.7,5635.9
0.95,47,1.3,157,4.04,1.02,3.2,2.02,92623.2,5615.6,5620.01
0.95,76,1.31,245,5.8,6.06,3.3,1.9,92556.3,5683.02,5688.04
0.95,25,1.32,79,6.29,1.5,3.06,1.3,62203.06,5590.04,5594.99
0.95,63,1.32,196,5.5,6.03,3.09,1.6,92556.09,5682.9,5688.01
0.95,60,1.36,167,4.05,1.03,3.3,2.03,92623.3,5615.7,5620.02
0.95,39,1.37,106,3.9,2.58,14.04,0.75,113721.04,5636.04,5641
0.95,29,1.38,77,7.01,1.97,71.01,1.02,184722.01,5669.64,5673.43
0.95,62,1.38,165,4.03,1.01,3.1,2.01,92623.1,5615.5,5620
0.95,38,1.4,95,4.5,3.01,7.04,1.5,123950.04,5620.68,5625.02
0.95,61,1.41,147,5,3.03,8.1,2.01,124223.1,5621.09,5625.2
0.95,102,1.43,238,4.4,3.47,11.04,1.1,131850.04,5624.03,5627.7
0.95,54,1.46,118,6,1.06,2.2,1.2,63023.2,5631.6,5635.8
0.95,37,1.54,68,4.3,2.58,7.03,1.5,123358.03,5620.2,5624.55
0.95,38,1.54,71,4.7,1.04,2.2,1.9,91144.2,5588.9,5595.04
0.95,35,1.59,59,4.7,0.5,6.08,1.07,131136.08,5634.03,5638
0.95,64,1.6,107,4.5,3.2,2.02,2.8,43406.02,5599.5,5607
0.95,45,1.62,73,4.28,0.98,2.05,1.3,91144.05,5588.48,5594.8
0.95,48,1.63,76,4.09,3.06,1.7,2.3,43405.7,5599.09,5606.5
0.95,50,1.65,77,8.9,5.06,2.06,3.7,45848.06,5647.8,5655.03
0.95,140,1.66,212,8.6,3.67,8.04,1.86,121137.04,5639.3,5643.96
0.95,40,1.71,56,4.55,0.17,6.02,1.01,131136.02,5633.7,5637.4
0.95,162,1.72,224,3.08,0.7,7.4,1.06,202739.4,5631.01,5633.08
0.95,62,1.76,82,4.3,3.09,2,2.6,43406,5599.3,5606.8
0.95,50,1.77,65,8.7,5.04,2.04,3.5,45848.04,5647.6,5655.01
0.95,85,1.78,109,5.03,1.1,2.8,2.05,91144.8,5589.05,5595.1
0.95,49,1.8,61,8.3,5,2,3.1,45848,5647.2,5654.7
0.95,59,1.8,74,5,1.07,2.5,2.02,91144.5,5589.02,5595.07
0.95,113,1.88,129,5.07,1.5,3.02,2.09,91145.02,5589.09,5595.5
0.95,175,1.92,190,8.58,3.6,7.02,1.67,120710.02,5638.36,5643.34
0.95,229,2.06,216,4.3,2.4,14.05,1.9,120847.05,5618.89,5623.18
0.95,61,2.24,49,6,1.01,2.05,1.03,62205.05,5631.4,5635.9
0.95,144,2.41,102,4,3.75,7.04,2,70600.04,5675.01,5679.9
0.95,66,2.61,41,3.7,2.56,14.02,0.73,113721.02,5636.02,5640.89
0.95,39,3.17,18,10.4,1.5,15.09,2.04,220236.09,5446.4,5458.8
0.96,70,1.25,278,3.04,0.3,7.09,1.02,202739.09,5630.7,5633.04
0.96,26,1.26,99,4.3,1,2.07,1.5,91144.07,5588.5,5595
0.96,40,1.3,135,4.4,2.59,7.04,1.6,123358.04,5620.3,5624.56
0.96,55,1.32,170,4.6,2.9,8.06,1.7,124223.06,5621.05,5625.07
0.96,69,1.32,218,8.6,3.55,10.03,1.78,120901.03,5638.69,5643.69
0.96,87,1.39,221,5.02,3.05,8.3,2.03,124223.3,5621.2,5625.4
0.96,77,1.41,186,5.01,3.04,8.2,2.02,124223.2,5621.1,5625.3
0.96,31,1.46,67,6.9,2.9,5.08,1.6,81101.08,5633.6,5639.6
0.96,71,1.47,152,6.05,4.04,4.06,2.01,121956.06,5640.09,5644.27
0.96,41,1.49,84,4.2,2.57,7.02,1.4,123358.02,5620.19,5624.54
0.96,97,1.49,199,4,3.49,8.05,1.07,132105.05,5624.3,5627.38
0.96,92,1.53,173,4.9,3.02,8.09,2,124223.09,5621.08,5625.1
0.96,42,1.58,73,7.39,5.39,3.06,1.8,84635.06,5680.69,5686.2
0.96,62,1.58,107,4.4,3.1,2.01,2.7,43406.01,5599.4,5606.9
0.96,87,1.6,144,5.04,1.2,2.9,2.06,91144.9,5589.06,5595.2
0.96,81,1.61,132,5.02,1.09,2.7,2.04,91144.7,5589.04,5595.09
0.96,91,1.63,144,5.06,1.4,3.01,2.08,91145.01,5589.08,5595.4
0.96,103,1.65,158,2.44,2.6,29.03,1.02,180030.03,5667.84,5671
0.96,110,1.67,164,3.9,3.48,8.04,1.06,132105.04,5624.29,5627.37
0.96,121,1.75,162,3.48,1.53,32.02,0.83,193650.02,5672.48,5675.75
0.96,82,1.86,95,5.01,1.08,2.6,2.03,91144.6,5589.03,5595.08
0.96,74,2.16,64,2.46,2.8,29.05,1.04,180030.05,5667.86,5671.02
0.96,66,2.32,50,3.25,1.2,11.03,1.8,111449.03,5616.3,5621.3
0.96,178,2.46,122,7.05,1.9,6.09,2,205400.09,5594.7,5600.04
0.97,31,1.25,123,4.6,1.03,2.1,1.8,91144.1,5588.8,5595.03
0.97,41,1.32,127,4.9,1.06,2.4,2.01,91144.4,5589.01,5595.06
0.97,27,1.41,66,7.03,3.05,2.08,2.9,54119.08,5670.8,5677.8
0.97,37,1.45,82,4.36,0.15,4.02,1.01,130827.02,5633.33,5637.28
0.97,49,1.46,106,4.02,2.7,14.07,0.78,113721.07,5636.07,5641.03
0.97,45,1.61,74,6.5,2.29,9.06,1.39,203637.06,5682.8,5687.19
0.97,71,1.97,73,2.42,2.4,29.01,1,180030.01,5667.82,5670.8
0.97,31,2.35,23,11,2.01,15.6,2.1,220236.6,5447,5459.04
0.97,92,2.48,62,5.7,2.6,5.1,2.03,203350.1,5683.03,5687.05
0.97,178,2.8,99,3.43,1.54,37.01,0.83,193724.01,5672.8,5675.74
0.97,192,2.83,105,2.85,1.8,26.02,0.84,193905.02,5672.87,5676.05
0.98,38,1.3,125,5.8,3.27,25.02,2.2,131856.02,5509.96,5515.86
0.98,52,1.37,139,3.47,1.52,32.01,0.82,193650.01,5672.47,5675.74
0.98,135,1.66,205,4,3.7,5.04,1.5,131651.04,5623.8,5627.16
0.98,88,1.67,131,4.01,2.6,14.06,0.77,113721.06,5636.06,5641.02
1,25,1.25,100,4.01,2.4,3.04,0.75,102725.04,5635.27,5639.3
1,28,1.25,111,4.3,2.67,7.05,1.6,123646.05,5620.8,5624.66
1,32,1.25,126,3.7,2.4,1.07,3.03,43306.07,5670.03,5676.4
1,26,1.26,101,5.08,3.08,2.01,3.4,45551.01,5670.9,5677.2
1,29,1.26,110,3.4,1.6,1.05,0.79,112553.05,5590.8,5594.86
1,32,1.27,117,5.9,1.06,2.3,2.05,55633.3,5589.01,5594.9
1,43,1.27,161,3.68,2.2,3.06,0.79,101247.06,5635.6,5638.68
1,80,1.27,297,6.26,1.7,5.03,1.68,114254.03,5617.77,5622.07
1,44,1.28,157,5.39,1.04,3.06,1.47,60557.06,5589.7,5594.49
1,25,1.29,86,4.09,3.02,3.5,4.05,221930.5,5588.09,5592.06
1,42,1.29,144,4.01,2.01,3.1,1.07,84152.1,5633.9,5637.02
1,76,1.29,262,2.4,0.29,4.06,1.04,203800.06,5683.8,5686.6
1,25,1.3,82,7.4,1.9,2.09,4,14606.09,5588.08,5592.8
1,32,1.3,108,6.09,4.6,3.02,4.1,31906.02,5614.7,5618.6
1,37,1.3,122,4.2,1.07,2.5,2.03,85901.5,5589.06,5595.04
1,56,1.3,189,4.06,2.06,3.6,1.3,84152.6,5634.04,5637.07
1,67,1.3,226,3.02,3.03,3.2,2.01,93252.2,5635.5,5640.01
1,36,1.31,115,5.6,1.03,2.09,2.02,55633.09,5588.8,5594.6
1,46,1.31,149,5.03,1.5,2.7,1.05,4218.7,5631.3,5635.04
1,50,1.31,160,3.4,0.8,2.09,1.5,101406.09,5682,5686.06
1,25,1.32,77,4.04,2.7,3.09,4,221930.09,5588.04,5592.01
1,30,1.32,95,3.3,0.64,3.03,1.14,93417.03,5615.37,5619.66
1,39,1.32,120,13.08,4.09,3.9,5.09,2034.9,5629.9,5637.01
1,41,1.32,127,4.6,1.07,2.09,0.8,4218.09,5631.05,5634.7
1,42,1.32,132,2.3,1.06,5.02,1.58,110908.02,5616.39,5620.6
1,28,1.33,85,10.9,4.8,2.05,3.2,44903.05,5598.8,5608.9
1,32,1.33,96,5.47,2.77,6.02,0.8,114516.02,5636.56,5641.5
1,34,1.33,102,8.09,3.5,4.03,1.4,115947.03,5638.09,5642.55
1,35,1.33,107,5.02,1.4,1.07,1.8,30413.07,5681.8,5685.04
1,36,1.33,109,4.04,2.7,3.07,0.78,102725.07,5635.3,5639.6
1,49,1.33,148,7.07,1.08,1.7,2.07,53132.7,5682.07,5686.04
1,66,1.33,203,5,2.4,3.2,1.05,100516.2,5635.01,5638.9
1,67,1.33,202,4.6,2.09,3.07,1.01,100516.07,5634.88,5638.68
1,27,1.34,79,5.3,4.01,8.06,1.79,70052.06,5674.03,5679.6
1,31,1.34,91,4.4,3.06,3.9,4.09,221930.9,5588.4,5592.1
1,42,1.34,125,4.3,1.08,2.6,2.04,85901.6,5589.07,5595.05
1,50,1.34,145,5.02,1.4,2.6,1.04,4218.6,5631.2,5635.03
